Unnamed: 0,Title,Verification_Status
6960.0,"ครม. อนุมัติวงเงินกว่า 6,216 ล้านบาท ทำระบบ Cloud กลางภาครัฐ เสริมความมั่นคงไซเบอร์ ",ข่าวจริง
,กรมทางหลวงชนบท สนับสนุนการท่องเที่ยวเลียบชายฝั่งทะเลตะวันตก ส่งเสริมการขนส่ง ผลผลิตทางการเกษตร,ข่าวจริง
781.0,นอนหลับหลัง 4 ทุ่ม อันตรายต่อสุขภาพ และมีความเสี่ยงทำให้เสียชีวิตเร็วขึ้น ,ข่าวจริง
498.0,กบง. ช่วยเหลือค่าน้ำมันผู้ที่มีบัตรสวัสดิการแห่งรัฐ จำนวน 360 บาท ตั้งแต่ ต.ค.-ธ.ค. 67 ,ข่าวจริง
8742.0,กรมอุตุฯ ประกาศการเข้าฤดูฝน ปี 2567 จะเริ่มประมาณสัปดาห์ที่ 4 ของเดือน พ.ค. ,ข่าวจริง
7019.0,ขนส่งฯ รับรอง 2 แอปฯ สำหรับให้บริการรถยนต์รับจ้างผ่านระบบอิเล็กทรอนิกส์ ,ข่าวจริง
,กระทรวงกลาโหมจัดพิธีถวายผ้าพระกฐินพระราชทานของกระทรวงกลาโหม ประจำปี ๒๕๖๖ ณ วัดชัยพฤษมาลา เขตตลิ่งชัน กรุงเทพมหานคร,ข่าวจริง
,ลดต้น ลดดอก ! ช่วยลูกหนี้ กยศ. สู้ภัยโควิด-19,ข่าวจริง
9128.0,รฟท. เตรียมเปิดเส้นทางวิ่งใหม่จากสถานีกลางกรุงเทพอภิวัฒน์-ปาดังเบซาร์-บัตเตอร์เวอร์ธ รัฐปีนัง ,ข่าวจริง
8214.0,ปภ. เปิดเว็บไซต์ข้อมูลแผนที่เสี่ยงภัย นำร่องภัยน้ำท่วม ภัยแล้ง และวาตภัย ,ข่าวจริง
,'นลินี ทวีสิน' เผย ไทย-ตุรกีเล็งฟื้น FTA ลดช่องว่างการค้า ด้านตุรกีซาบซึ้งไทยช่วยเหลือแผ่นดินไหว พร้อมเชิญผู้นำไทยเยือนตุรกีในรอบ 20 ปี,ข่าวจริง
9171.0,รับประทานอาหารวันละมื้อโดยทำ IF 20/4 ช่วยลดค่าน้ำตาล ไขมันและน้ำหนัก ,ข่าวจริง
,​โฆษกรัฐบาลเปิดเผยว่า นายกฯ เสียใจกับเหตุการณ์ Itaewon พร้อมสั่งติดตามสถานการณ์ช่วยเหลือหากมีคนไทยได้รับผลกระทบรีบช่วยเหลือด่วน,ข่าวจริง
, นายกแพทองธาร พอใจ ผลการเจรจาวันแรก กับ สปป.ลาว เป็นผลสำเร็จในการเดินทางเยือนต่างประเทศอย่างเป็นทางการครั้งแรก,ข่าวจริง
,กรมปศุสัตว์ ชี้แจงข้อวิจารณ์การแก้ปัญหาการระบาดของโรคลัมปี สกิน ในวัว ของภาครัฐล่าช้า,ข่าวจริง
8191.0,SMART TOEA แอปพลิเคชันเพื่อคนทำงานต่างประเทศ ,ข่าวจริง
1394.0,สมอ. เร่งทำมาตรฐานบันไดเลื่อน ทางเลื่อนและลิฟต์ พร้อมบังคับให้เป็นสินค้าควบคุม ,ข่าวจริง
3671.0,ครม. อนุมัติยกเว้นค่าธรรมเนียมโรงแรมอีก 2 ปี  ,ข่าวจริง
338.0,กบง. ตรึงราคาขายปลีกก๊าซ NGV ตั้งแต่วันที่ 16 ส.ค. – 15 ต.ค. 67 ,ข่าวจริง
9119.0,จีนตรวจพบทุเรียนไทยปนเปื้อนแคดเมียม ,ข่าวจริง
,พม. ร่วมลงนามในบันทึกข้อตกลงการบูรณาการความร่วมมือ 7 กระทรวง : การพัฒนาคนตลอดช่วงชีวิต,ข่าวจริง
,โฆษกรัฐบาลย้ำแก้หนี้นอกระบบคืบหน้าเป็นรูปธรรม 22 วันไกล่เกลี่ยสำเร็จแล้ว 233 ราย มูลหนี้ลดลง 97 ล้านบาท เชิญชวนประชาชนที่เป็นหนี้นอกระบบ ตัดสินใจเข้าสู่กระบวนการแก้หนี้,ข่าวจริง
,ผู้ช่วยรัฐมนตรีประจำกระทรวงเกษตรฯ หารือร่วมกับเอกอัครราชทูตราชอาณาจักรเนเธอร์แลนด์ ประจำประเทศไทย ในโอกาสพ้นจากหน้าที่,ข่าวจริง
2409.0,สปสช. แจกผ้าอ้อมผู้ใหญ่ สำหรับผู้มีภาวะพึ่งพิง ติดบ้าน ติดเตียง ,ข่าวจริง
,ปลัด สธ.เผยจัดประชุมเอเปคยึดปลอดภัย “โควิด” จัดทีมแพทย์ดูแลสุขภาพ 24 ชั่วโมง,ข่าวจริง
7040.0,บขส. ปรับตารางเดินรถ สายเหนือ-อีสาน-ใต้ รับเปิดประเทศ ตั้งแต่ 1 พ.ค. 65 เป็นต้นไป ,ข่าวจริง
,ผู้ช่วยรมว.วธ.สัมภาษณ์ในรายการ Thailand Today ในประเด็น ความสำคัญของวันลอยกระทงกับความเป็นไทย  และการจัดกิจกรรมลอยกระทงแบบ New Normal ,ข่าวจริง
6998.0,กทม. งดบริการงานทะเบียน ทำบัตรแรงงานต่างด้าว ถึงวันที่ 31 พฤษภาคม 2565 ?,ข่าวจริง
,อนุทิน เผย ครม.ให้งบจัดซื้อวัคซีนเพิ่ม 35 ล้านโดส,ข่าวจริง
6932.0,ก.ล.ต. ออกเกณฑ์กำกับการให้บริการของผู้ประกอบธุรกิจสินทรัพย์ดิจิทัล ไม่สนับสนุนการใช้สินทรัพย์ดิจิทัลเป็นสื่อกลางชำระค่าสินค้าหรือบริการ ,ข่าวจริง
5571.0,ผบ.ทบ. สั่งด่วนห้ามกองรักษาการณ์มีกระสุน-ปืนกล ,ข่าวจริง
,ท่องเที่ยวไทย 7 เดือนทำรายได้รวมแล้ว 1.084 ล้านล้านบาท ต่างชาติเดินทางเข้าไทย 15 ล้านคน ททท.จัดงานเทศกาลเที่ยวเมืองไทยกระตุ้นการเดินทางในประเทศต่อเนื่อง,ข่าวจริง
,"Cabinet approves 18,447.9800 million Baht for expenditures related to COVID-19, made during April 1- May 15, 2022",ข่าวจริง
,“อนุชา” ย้ำ นายก กำชับติดตามกรณีพระสงฆ์ถูกฆาตกรรมอย่างใกล้ชิด มั่นใจฝีมือตำรวจไทยหาตัวคนร้ายได้แน่นอน,ข่าวจริง
,มหาดไทยแจ้งทุกจังหวัดจัดกิจกรรมน้อมรำลึกเนื่องในวันคล้ายวันสวรรคต พระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร 13 ตุลาคม 2563,ข่าวจริง
,รัฐมนตรีว่าการกระทรวงยุติธรรม ลงพื้นที่ตรวจราชการจังหวัดนราธิวาส มุ่งปลดภาระผู้ค้ำ-พ่อแม่ แก้หนี้ กยศ. ความเหลื่อมล้ำ สร้างโอกาสให้ประชาชน,ข่าวจริง
2016.0,"กรมการค้าภายในชดเชยสูงสุด 10,000 บาทแก่เกษตรกรผู้เลี้ยงสัตว์ ",ข่าวจริง
3838.0,"ครม. อนุมัติโครงการที่พักอาศัยผู้สูงอายุ รามา-ธนารักษ์ จ.สมุทรปราการ งบประมาณ 1,345 ล้านบาท ",ข่าวจริง
,เลขาธิการนายกรัฐมนตรี วางพวงมาลาเนื่องในวันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร 13 ตุลาคม 2564,ข่าวจริง
,กระทรวงยุติธรรม โดยกรมพินิจฯ เผยผู้ติดเชื้อสะสมทั้งหมดหายป่วยแล้ว เร่งเดินหน้าค้นหาเชิงรุกทุกหน่วยอย่างต่อเนื่อง ล่าสุดพบเยาวชนติดเชื้อเพิ่ม 3 ราย พร้อมดำเนินการตามมาตรฐาน SOP อย่างเคร่งครัด,ข่าวจริง
,รัฐมนตรีว่าการกระทรวงยุติธรรม มอบเงินช่วยเหลือเยียวยา ๔๕ ล้านบาท ให้แก่ผู้เสียหายในคดีอาญาและทายาททั่วประเทศ,ข่าวจริง
456.0,กระทรวงแรงงานเปิดเพจเฟซบุ๊กชื่อศูนย์บริการจัดหางานเพื่อคนไทย ,ข่าวจริง
6518.0,กทม. จัดฉีดวัคซีนโควิด-19 ให้ผู้ประกอบการและพนักงานสถานประกอบการ ในวันที่ 9 พ.ย. เพื่อป้องกันระบาดเพิ่ม ,ข่าวจริง
,รมว.วธ.ร่วมการประชุมรัฐมนตรีอาเซียนที่กำกับดูแลงานด้านวัฒนธรรม และศิลปะ ครั้งที่ ๙ (ASEAN Ministers Responsible for Culture and Arts: AMCA),ข่าวจริง
3796.0,ครม. ประกาศให้ วันที่ 12 ส.ค. ของทุกปี เป็นวันผ้าไทยแห่งชาติ ,ข่าวจริง
3989.0,ออมสินเปิดสินเชื่อห่วงใย ไม่ต้องผ่อนชำระ 6 งวดแรก ไม่ต้องมีผู้ค้ำ ,ข่าวจริง
,โฆษกรัฐบาลเผย นายกฯ ติดตามภาพรวมระบบการเงินของประเทศไตรมาสที่ 1/2566 โดยรวมมีเสถียรภาพ ได้รับผลดีจากเศรษฐกิจไทยที่มีแนวโน้มขยายตัวต่อเนื่อง,ข่าวจริง
8891.0,กทม. ติดตั้งกล้อง CCTV 48 จุด 192 ตัว เพิ่มความปลอดภัยจุดต่อเชื่อมการเดินทาง รถ ราง เรือ ,ข่าวจริง
,การรถไฟแห่งประเทศไทย มอบหมายให้สถานีรถไฟ เร่งนำผลผลิตผักสด พืชสมุนไพร ที่ได้จากโครงการ “ต้นแบบสถานี/ซุ้มสวยงาม พืชผักกินได้”,ข่าวจริง
7056.0,สปสช.ให้ผู้ป่วยที่มีสิทธิบัตรทองสามารถรักษาโรคมะเร็งที่ไหนก็ได้ 245 แห่งทั่วประเทศ ,ข่าวจริง
,​ครม.เห็นชอบโครงการทุนอุดมศึกษาพัฒนาจังหวัดชายแดนใต้ เฟส 4 มอบทุนคนละ 4 หมื่น เพิ่มโอกาสเรียนต่อ ป.ตรี,ข่าวจริง
,กรมทางหลวง พร้อมอำนวยความสะดวกและปลอดภัยรองรับการเดินทางบนทางหลวง ในช่วงวันหยุดยาว 4 – 7 พ.ค. 66 สอบถามสภาพจราจรโทร 1586,ข่าวจริง
668.0,นายกฯ เจรจาขอยกเว้นวีซ่าเชงเกนให้คนไทย สามารถเดินทางไปยุโรปได้ด้วยพาสปอร์ตเล่มเดียว โดยไม่ต้องขอวีซ่า ,ข่าวจริง
,​รมว.สุชาติ กล่าวถ้อยแถลงบนเวทีไอแอลโอ สมัยที่ 111 ย้ำ ไทยพร้อมทำงานร่วมทุกฝ่าย มุ่งสร้างความยุติธรรมทางสังคม,ข่าวจริง
,อำเภอหนองแค เดินหน้ากวาดล้างยาเสพติดอย่างต่อเนื่อง สั่งการชุดปฏิบัติการพิเศษฝ่ายปกครองร่วมกับผู้ใหญ่บ้าน เข้าจับกุมตัวผู้ครอบครองยาเสพติด 1 ราย พร้อมของกลางยาบ้าจำนวน 4 พันเม็ด,ข่าวจริง
8921.0,รพ. มงกุฎวัฒนะ ยกเลิกให้บริการผู้ป่วยสิทธิประกันสังคม ใช้บริการได้จนถึงสิ้นปี 2568 ,ข่าวจริง
6475.0,ครม. ปรับหลักเกณฑ์โครงการยิ่งใช้ยิ่งได้ แจก e-Voucher จาก 7 พัน เป็น 1 หมื่นบาท/คน ,ข่าวจริง
3561.0,12 ส.ค. 65 พาคุณแม่ขึ้น BTS ฟรีตลอดสายและทุกเส้นทาง ,ข่าวจริง
4032.0,ลูกจ้างนินทานายจ้าง สามารถไล่ออกได้โดยไม่ต้องเสียค่าชดเชย ,ข่าวจริง
8028.0,พม. เปิดตัวฟีเจอร์ใหม่ “ยาพร้อม ซิกซ์ตี้พลัส” บนไลน์ @yaphrom ,ข่าวจริง
6640.0,ครม. อนุมัติคนละครึ่ง เฟส 4 เริ่มเดือน มี.ค.- เม.ย. 65 ,ข่าวจริง
,อธิบดี กสร. มอบแนวทางการทำงาน ปี 2565 ด้วยหลัก 4s,ข่าวจริง
,นายกรัฐมนตรีให้กำลังใจประชาชนผู้ประสบอุทกภัย อ.จัตุรัส จ.ชัยภูมิ ย้ำรัฐบาลจะทำหน้าที่ดูแลประชาชนให้ดีที่สุด ขอทุกคนร่วมมือร่วมใจเพื่อแก้ไขปัญหาไปให้ได้,ข่าวจริง
7308.0,สปสช. ขยายเวลาฉีดวัคซีนไข้หวัดใหญ่ฟรี 7 กลุ่มเสี่ยง ถึง 30 ก.ย. นี้ ,ข่าวจริง
,'นลินี ทวีสิน' ย้ำไทยพร้อมเป็นศูนย์กลางการลงทุนพลังงานทดแทน ชูจุดเด่นด้านที่ตั้ง โครงสร้างพื้นฐานและการสนับสนุนจากภาครัฐ,ข่าวจริง
,รัฐบาลปลื้ม! ต่างชาติลงทุนเพิ่มในไทย 5 เดือนแรก นำเงินเข้า 7 หมื่นล้านบาท,ข่าวจริง
3600.0,รถไฟฟ้า MRT จำหน่ายเที่ยวโดยสาร (Pass) ในราคาเดิม ถึงวันที่ 31 ก.ค. 66 ,ข่าวจริง
8828.0,รัฐบาลสั่งการให้ศึกษากฎหมายเกี่ยวกับนักศึกษาฝึกงาน ,ข่าวจริง
,“รัดเกล้า” เผย ครม.  อนุมัติหลักการร่างกฎกระทรวงการรื้อถอนสิ่งติดตั้งที่ใช้ในการประกอบกิจการปิโตรเลียมในทะเลในพื้นที่พัฒนาร่วมไทย-มาเลเซีย พ.ศ. ....,ข่าวจริง
4284.0,กสทช. เตรียมเพิ่มทางเลือกให้ประชาชนยืนยันตัวตนผ่าน Mobile ID แทนบัตรประชาชน ,ข่าวจริง
6740.0,กรมบัญชีกลาง เปิดใช้ระบบ Digital Pension บูรณาการฐานข้อมูลภาครัฐ  ,ข่าวจริง
7925.0,ธอส. ยกเลิกให้บริการแอปฯ GHB ALL ตั้งแต่ 7 มิ.ย. 66 เป็นต้นไป ,ข่าวจริง
4234.0,ขสมก. เก็บค่าธรรมเนียมบัตรโดยสารอิเล็กทรอนิกส์ ทุกประเภทใบละ 30 บาท เริ่ม 1 ม.ค. 65 ,ข่าวจริง
2292.0,ติดกล้องหน้ารถ ลดเบี้ยประกันได้ถึง 10% ,ข่าวจริง
,ไอแบงก์ เชิญชวนลูกค้าเตรียมใช้งาน ibank Application ด้วยการปรับปรุงข้อมูลส่วนตัว ย้ำ! ไม่มีนโยบายโทรสอบถามข้อมูลส่วนบุคคลหรือส่งลิงก์ผ่าน SMS ให้ลูกค้าอัปเดตเด็ดขาด,ข่าวจริง
,​โฆษกรัฐบาลเผย นายกฯ ยินดีภาคอุตสาหกรรมการผลิตพลาสติกชีวภาพไทยเป็นอันดับ 2 ของโลก,ข่าวจริง
,ครม.อนุมัติ 3.85 พันล้าน พัฒนาสถานีศิริราชเป็นอาคารรักษาพยาบาลและสถานีรถไฟฟ้าแห่งแรกของประเทศ เชื่อมรถไฟสายสีแดงอ่อน-รถไฟฟ้าสายสีส้ม,ข่าวจริง
749.0,สทนช. ประกาศเตรียมรับมือ เฝ้าระวังน้ำท่วมฉับพลัน น้ำป่าไหลหลาก ในช่วงวันที่ 18-25 พ.ค. 67 ,ข่าวจริง
3754.0,ศิริราชเชิญชวนบริจาคเงิน เพื่อช่วยผู้พิการยากไร้และด้อยโอกาส​ ,ข่าวจริง
,รัฐบาลเชิญชวนประชาชนติดตามผลดำเนินงานไทยและนานาประเทศร่วมมือแก้ไขปัญหาการเปลี่ยนแปลงสภาพภูมิอากาศ ในเวที COP 27,ข่าวจริง
6465.0,กพท. ปลดล็อกให้ขายตั๋วโดยสารได้ตามความจุของเครื่องบิน มีผล 16 ต.ค. 64 ,ข่าวจริง
101.0,บริเวณพื้นที่น้ำตกคลองวังเจ้า น้ำตกเต่าดำ และลานกางเต็นท์น้ำตกเต่าดำ เปิดให้บริการการท่องเที่ยวตั้งแต่วันที่ 1 ต.ค. 67 เป็นต้นไป ,ข่าวจริง
,โฆษกรัฐบาล เผย ไทย-ซาอุดีฯ เตรียมลงนาม MOU ด้านสาธารณสุขฉบับแรก ยกระดับการท่องเที่ยวเชิงการแพทย์ การสร้างเสริมสุขภาพ และความมั่นคงทางสุขภาพ ให้กับประชาชนทั้งสองประเทศ,ข่าวจริง
7609.0,ชาวต่างชาติขายอาหาร หรือเครื่องดื่มในไทย ต้องได้รับอนุญาต หากฝ่าฝืนมีโทษทั้งจำทั้งปรับ ,ข่าวจริง
7454.0,สำนักงานประกันสังคมให้ผู้ประกันตนม.33 และม.39 เข้ารับการตรวจสุขภาพประจำปีฟรี ,ข่าวจริง
3012.0,BTS สายสีลม สายสุขุมวิท และสายสีทอง เปิดถึงตี 2 วันที่ 1 ม.ค. 66 ,ข่าวจริง
,“ดร.เฉลิมชัย” ร่วมแถลงนโยบายคณะรัฐมนตรี “นายกฯ แพทองธาร” ต่อรัฐสภา  “ปลัดฯ จตุพร” นำทีม ทส. เตรียมพร้อมสนับสนุนข้อมูล,ข่าวจริง
4486.0,ชุดตรวจเอชไอวีด้วยตนเอง เตรียมจำหน่ายที่ร้านขายยาทั่วประเทศ สิ้นเดือนส.ค. ,ข่าวจริง
5598.0,ธ.ก.ส. สาขาพญาแล และสาขาหนองกี่ โอนเงินช่วยเหลือค่าเก็บเกี่ยว ไร่ละ 500 บาท ให้เกษตรกร ,ข่าวจริง
7861.0,"กฟผ. จัดโครงการล้างแอร์ช่วยชาติ จ่ายครึ่งราคา จำนวน 10,000 สิทธิ์ เริ่มวันที่ 1 พ.ค. 66 ",ข่าวจริง
4831.0,กฟน. ช่วยจ่ายค่าติดตั้งอุปกรณ์ไฟฟ้าภายในบ้าน คนละครึ่งกับผู้ใช้ ,ข่าวจริง
119.0,ประกาศปิดแหล่งท่องเที่ยวอุทยานแห่งชาติศรีลานนา และลานกางเต็นท์ที่ทำการอุทยานฯ และเส้นทางศึกษาธรรมชาติห้วยแม่วะชั่วคราว ,ข่าวจริง
8476.0,คลินิกการแพทย์แผนไทยหนึ่งแปด ร่วมกับ สปสช. ให้บริการผู้ถือบัตรประกันสุขภาพ ,ข่าวจริง
,สัมมนาออนไลน์ “ธปท.-แบงก์รัฐ เดินหน้าฟื้นฟูธุรกิจ SMEs หลัง COVID-19”,ข่าวจริง
6626.0,นายกฯ อนุมัติจ่ายค่าเสี่ยงภัยให้ อสม. อีก 6 เดือน ?,ข่าวจริง
168.0,48 จังหวัดเฝ้าระวังน้ำท่วมถึง 18 ก.ย. นี้ ,ข่าวจริง
8369.0,"ครม. อนุมัติงบกลาง 750 ล้านบาท เยียวยาแรงงานไทยกลับจากอิสราเอล เพิ่มคนละ 50,000 บาท ",ข่าวจริง
,“บิ๊กช้าง”ลงพื้นที่จังหวัดชายแดนภาคใต้ ติดตามการขับเคลื่อนงานด้านการข่าว การพัฒนาระบบวิเคราะห์ข้อมูลเพื่อให้เกิดประสิทธิภาพสูงสุด,ข่าวจริง
,รัฐบาลไทย-,ข่าวจริง
,❤️คนแม่ฮ่องสอนรักในหลวง❤️พ่อเมืองแม่ฮ่องสอนพี่น้องประชาชนในพื้นที่ต่างตื้นตันใจที่ได้ร่วมกิจกรรมเดิน วิ่ง ปั่น ธงตราสัญลักษณ์งานเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว ,ข่าวจริง
8479.0,กรมการจัดหางาน ร่วมกับ กยศ. จัดหางานสำหรับผู้กู้ยืมเพื่อการศึกษา ผ่านเว็บไซต์และแอปฯ ไทยมีงานทำ ,ข่าวจริง
,“ดร.เอนก” เผยนโยบายการพัฒนาอุดมศึกษาไทย ต้องมีเป้าหมาย และแผนยุทธศาสตร์ที่ชัดเจน จึงจะชนะผู้ที่เหนือกว่าได้,ข่าวจริง
3138.0,ไปรษณีย์ไทยรับสมัครบรรจุเป็นพนักงาน ไม่ต้องผ่านภาค ก ของ กพ. วันที่ 24 พ.ย. – 13 ธ.ค. 65 ,ข่าวจริง
5388.0,สาธารณสุขไทย เผยข่าวดี แพทย์ไทยรักษาผู้ป่วยติดเชื้อไวรัสโคโรนา อาการดีขึ้นใน 48 ชั่วโมงหลังการรักษา ,ข่าวจริง
105.0,รับประทานปลาอย่างน้อยสัปดาห์ละ 2 ครั้ง สามารถลดความเสี่ยงโรคหัวใจได้ 36% ,ข่าวจริง
2230.0,วิจัย “ยาเลิกบุหรี่” สำเร็จ องค์การเภสัชกรรมวิจัยยาไซทิซีน พร้อมนำขายต้นปี 67 ?,ข่าวจริง
,สธ. แนะประชาชนหากฉีดวัคซีนแล้วข้อมูลในหมอพร้อมยังไม่ขึ้น/ขึ้นไม่ตรง ให้แจ้งหน่วยฉีดวัคซีนแก้ไข,ข่าวจริง
,​โฆษกรัฐบาลเผย นายกฯ พร้อมผลักดันไทยเป็นศูนย์กลางสุขภาพนานาชาติด้านทันตกรรม (Dental Hub) พร้อมดึงดูดนักท่องเที่ยวและเพิ่มมูลค่าทางเศรษฐกิจให้กับประเทศ,ข่าวจริง
2520.0,"รฟฟท. เปิดตัวบัตรเหมาจ่าย นั่งรถไฟสายสีแดง – รถเมล์ 2,000 บาท ",ข่าวจริง
6075.0,กรมบัญชีกลาง ปรับเกณฑ์และอัตราค่ารักษาพยาบาล ผู้ติดเชื้อ HIV และป่วยด้วยไตวายเรื้อรัง ?,ข่าวจริง
6439.0,ครม. อนุมัติจ้างบุคลากรทางการแพทย์ 5 พันอัตรา 1 ปี ,ข่าวจริง
,“ศุภมาส” รมว.อว. ร่วมหารือ ม.ชิงหัว สาธารณรัฐประชาชนจีน ขยายความร่วมมือด้านการอุดม-วิทย์ ร่วมผลิตบัณฑิตไทย-จีนตอบโจทย์ตลาดแรงงาน,ข่าวจริง
,รองนายกฯ พลเอก ประวิตรฯ ลงพื้นที่ จ.พังงา หลังสถานการณ์น้ำเริ่มวิกฤตจากฝนทิ้งช่วง สั่งสำรวจแหล่งน้ำสำรอง เร่งระดมช่วยน้ำกินน้ำใช้ไม่ให้ขาดแคลน ,ข่าวจริง
6633.0,เชียงใหม่ ฝังเซนเซอร์ในพื้นที่ห้ามจอดรถ หากมีรถจอดจะส่งสัญญาณถึงเจ้าหน้าที่ให้มาล็อคล้อ ,ข่าวจริง
6449.0,ครม. อนุมัติให้จัดตั้งเขตส่งเสริมเศรษฐกิจพิเศษในอีอีซีเพิ่ม 6 แห่ง ,ข่าวจริง
1091.0,ลาป่วยไม่ถึง 3 วัน ไม่ต้องมีใบรับรองแพทย์ถ้าถูกทวงมีสิทธิที่จะปฏิเสธ ,ข่าวจริง
2827.0,กองสลากฯ เตรียมเพิ่มสลากในระบบจำหน่ายผ่านแอปฯ เป๋าตัง จำนวน 30 ล้านใบต่องวดในปี 66 ,ข่าวจริง
2675.0,การรถไฟฯ เตรียมจัดหารถไฟ EV เพิ่มอีก 50 คัน ,ข่าวจริง
,ราชบุรีจัดกิจกรรมเฉลิมพระเกียรติ ,ข่าวจริง
5940.0,กรมขนส่งมอบของขวัญปีใหม่ ตรวจเช็คสภาพรถฟรี 20 รายการ ,ข่าวจริง
5417.0,ต้อลม ต้อเนื้อ เป็นโรคที่ไม่สามารถรักษาให้หายกลับมาเหมือนเดิมได้ ,ข่าวจริง
3714.0,ธอส. อนุมัติให้ลูกค้ากลุ่ม LGBTQ+ สามารถกู้ร่วมกันได้ ครอบคลุมทุกสินเชื่อ ,ข่าวจริง
3772.0,สธ. เตรียมยกเลิกตั้งเครื่องวัดอุณหภูมิในที่ต่าง ๆ เนื่องจากไม่มีผลต่อการคุมโควิด 19 ,ข่าวจริง
,ปลัด สธ. ชื่นชม รพ.บ้านตาก และ รพ.สมเด็จพระเจ้าตากสินฯ ให้บริการแบบ Smart and Modernize hospital ดูแลประชาชนอย่างมีคุณภาพ สอดคล้องตามบริบทพื้นที่,ข่าวจริง
8149.0,รัฐบาลชวนใช้อุโมงค์รถไฟฟ้าใต้ดินลอดแม่น้ำเจ้าพระยา ,ข่าวจริง
263.0,ขสมก. ประกาศหยุดให้บริการเดินรถ 9 สาย ตั้งแต่วันที่ 31 ส.ค. 67 ,ข่าวจริง
3241.0,สพฐ. ประกาศแนวปฎิบัติรับนักเรียนปีการศึกษา 66 ไม่ใช้ผลคะแนนโอเน็ตในการรับเข้าศึกษาต่อในระดับชั้นม.1 และม.4 ,ข่าวจริง
5631.0,คืนเงินนักท่องเที่ยว กรณีไม่สามารถเดินทางได้จากเหตุ COVID-19 ,ข่าวจริง
,กระทรวงอุตสาหกรรม มอบหน้ากากอนามัยทางการแพทย์ (KN 95) และแอลกอฮอล์ฆ่าเชื้อโรค แก่โรงพยาบาลสนามสมุทรปราการรวมใจ 5 (WHA),ข่าวจริง
3037.0,หากนำสลากไปขายยกเล่มจะถูกยึดโควตาคืน ,ข่าวจริง
6446.0,"มาตรการรักษาระดับการจ้างงานธุรกิจ SMEs จ่ายเงินอุดหนุนนายจ้าง 3,000 บาท/คน นาน 3 เดือน ",ข่าวจริง
6643.0,วัคซีนไข้หวัดใหญ่ สามารถฉีดวันเดียวกับวัคซีนโควิด 19 ได้ ,ข่าวจริง
,รมว.พม. สั่ง พมจ.ทุกจังหวัด ตรวจเข้มสถานสงเคราะห์เด็กเอกชนทั่วประเทศ หวั่นเกิดเหตุซ้ำ,ข่าวจริง
,ผู้สูงวัยแห่ชมห้องตัวอย่างโครงการที่พักอาศัยผู้สูงอายุ รามาฯ-ธนารักษ์ แนะเพิ่มห้องขนาดใหญ่มากขึ้น,ข่าวจริง
8653.0,น้ำตาลช่วยลดความรู้สึกอิ่มได้ หรือที่เรียกกันว่า กระเพาะของหวาน ,ข่าวจริง
4331.0,กทม. เปิดศูนย์ฉีดวัคซีนป้องกันโควิด 19 ให้บริการประชาชนทุกกลุ่มทุกสัญชาติ ,ข่าวจริง
,SME D Bank ร่วมลงทุน KTMS ศูนย์ไตเทียมสุดทันสมัย สนับสนุนการเติบโตด้านอุตสาหกรรมการแพทย์ในอนาคต,ข่าวจริง
6024.0,ใบขับขี่หมดอายุเกิน 1 ปี สามารถอบรมออนไลน์ผ่าน e-Learning ได้ ,ข่าวจริง
4232.0,หน้ากากผ้าฝ้ายมัสลิน สามารถป้องกันเชื้อไวรัสโอไมครอนได้ ,ข่าวจริง
,การประชุมการใช้งานระบบบริหารจัดการเพื่อการทำงานร่วมกัน (I-Drive),ข่าวจริง
6285.0,เอกสารราชการจากกองพิธีการ กรมสารบรรณทหาร ขอรับการสนับสนุนวัคซีนโมเดอร์นา ฉีดให้กับกำลังพลและครอบครัว ,ข่าวจริง
,☘️แนวทางปฏิบัติการใช้กัญชาของกระทรวงกลาโหม☘️,ข่าวจริง
,ผลการประชุมรัฐมนตรีว่าการกระทรวงการคลังเอเปค (APEC Finance Minister’ Meeting: APEC FMM) ครั้งที่ 28,ข่าวจริง
,"สธ.ห่วงเยาวชนติดโรคทางเพศสัมพันธ์เพิ่มขึ้น ชูแคมเปญ ""รักปลอดภัยอยู่รอบตัว"" ใช้ถุงยางอนามัยเป็นเรื่องปกติ",ข่าวจริง
,สงกรานต์นี้! กระทรวงแรงงาน เผยแรงงาน 3 สัญชาติ กัมพูชา ลาว เมียนมา กลับบ้านร่วมเทศกาล 1 เม.ย.- 15 พ.ค. 67 ฟรี ไม่มีค่า Re-entry,ข่าวจริง
,กบข. จับมือ ฟิน อินชัวรันส์ โบรคเกอร์ มอบสวัสดิการประกันภัย ส่วนลดเบี้ยประกันสูงสุด 15% หวังช่วยเพิ่มทางเลือกประกันให้แก่สมาชิก,ข่าวจริง
5449.0,เผยมือป่วน ชิมช้อปใช้ 2 เป็นมืออาชีพ ทำเป็นขบวนการ สร้างเว็บปลอมหลอกคน,ข่าวจริง
